,index,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,리뷰
152,204,영업,,88.74,135569.0,서울특별시 강남구 역삼동 835-68 역삼동 롯데캐슬 노블 ,서울특별시 강남구 도곡로13길 19 상가동 지하1층 103호 (역삼동 역삼동 롯데캐슬 노블),6255.0,명차이나,20200700000000.0,I,2020-07-10 0:23,중국식,203094.0988,443345.8237,중국식,1756576775,"[16, 6, 4, 2, 2, 3, 2, '0', '0', 2, 1, '0', 1, 1, 1]"
153,205,영업,,110.15,135501.0,서울특별시 강남구 대치동 994-8번지 지하1층 ,서울특별시 강남구 영동대로 221 (대치동지하1층),6283.0,다낭월남쌈,20140700000000.0,I,2018-08-31 23:59,한식,205949.3943,444056.7429,한식,1058705895,"[41, 15, 6, 4, 6, 1, '0', 2, 2, 2, '0', '0', '0', 15, 2]"
154,206,영업,02  34635677,58.7,,,서울특별시 강남구 남부순환로359길 20 지상1층 (도곡동),6268.0,스파게티스토리,20120200000000.0,I,2018-08-31 23:59,패스트푸드,203155.7507,442665.4832,패스트푸드,36305498,"[51, 8, 20, 4, 8, 1, 1, '0', 4, '0', '0', '0', '0', 4, '0']"
155,208,영업,234521830,209.85,135880.0,서울특별시 강남구 삼성동 157-8번지 LG트윈텔 지상1층 102호 ,서울특별시 강남구 삼성로96길 6 지상1층 102호 (삼성동 LG트윈텔),6168.0,명우돈가,20180400000000.0,I,2018-08-31 23:59,경양식,204933.4237,445141.7704,경양식,37632921,"[122, 52, 10, 15, 6, 24, 3, '0', '0', 20, 2, '0', '0', 25, 26]"
156,209,영업,205753486,40.8,135964.0,서울특별시 강남구 개포동 1231-22번지 ,서울특별시 강남구 개포로20길 7 (개포동),6307.0,서울회관,20170400000000.0,I,2018-08-31 23:59,한식,204110.1841,441791.2201,한식,1047017858,"[12, '0', 5, 3, 2, '0', '0', '0', '0', '0', '0', '0', '0', '0', 2]"
157,211,영업,02 5168753,99.61,135888.0,서울특별시 강남구 신사동 524-37번지 1층 ,서울특별시 강남구 압구정로10길 18 (신사동1층),6028.0,신사식당,20011200000000.0,I,2018-08-31 23:59,한식,201857.9934,446686.335,한식,36963396,"[551, 168, 44, 25, 10, 95, 102, 65, 183, 2, 5, '0', 2, 147, 7]"
158,212,영업,,123.88,135513.0,서울특별시 강남구 역삼동 700-14 ,서울특별시 강남구 언주로98길 12 지하1층 (역삼동),6147.0,앨리스(Alice),20220300000000.0,I,2022-03-17 0:22,경양식,203702.1535,444745.3627,경양식,36508403,"[1, 18, '0', '0', '0', 5, 12, '0', 7, 1, 4, '0', '0', '0', '0']"
159,213,영업,02  34533555,243.88,135917.0,서울특별시 강남구 역삼동 696-42번지 ,서울특별시 강남구 선릉로93길 6 지상2층 (역삼동),6149.0,채린,20200500000000.0,I,2020-05-17 0:23,중국식,204167.431,444828.5769,중국식,12975243,"[56, 16, 13, 14, 9, 11, 5, 2, 6, 5, 3, '0', 4, 17, 10]"
160,214,영업,5739190,60.48,135555.0,서울특별시 강남구 도곡동 467-24번지 우성캐릭터199 ,서울특별시 강남구 언주로 118 지하1층 3호 (도곡동 우성캐릭터199),6295.0,전주콩나루콩나물국밥,20200200000000.0,U,2020-02-15 2:40,한식,204518.88,442703.5848,한식,1262537054,"[31, 2, 8, 6, 4, '0', '0', '0', 8, '0', '0', '0', '0', 7, '0']"
161,215,영업,02 5635289,177.07,135569.0,서울특별시 강남구 역삼동 834-4번지 ,서울특별시 강남구 역삼로8길 5 (역삼동),6250.0,미테리언 육식주의자,20191000000000.0,U,2019-10-04 2:40,한식,202917.5648,443499.1562,한식,1881368157,"[112, 61, 48, 23, 1, 44, 7, 2, 24, 14, 9, '0', 6, 40, 16]"
162,216,영업,,50.0,135953.0,서울특별시 강남구 청담동 62-1번지 ,서울특별시 강남구 삼성로146길 8 1층 102호 (청담동),6070.0,막,20160700000000.0,I,2018-08-31 23:59,한식,204242.8167,446766.8838,한식,1144038812,"[491, 109, 27, 107, 84, 75, 59, 11, 158, 3, 8, '0', 5, 99, 80]"
163,217,영업,234442007,17.59,135825.0,서울특별시 강남구 논현동 165-15 지상1층 ,서울특별시 강남구 봉은사로1길 35 지상1층 (논현동),6119.0,강남곱창이야기 본점,20210200000000.0,U,2021-02-21 2:40,한식,202056.1059,444977.9696,한식,31607765,"[11, 7, 3, '0', 1, 1, '0', '0', 2, '0', '0', '0', '0', 3, 1]"
164,218,영업,,31.14,135200.0,서울특별시 강남구 자곡동 619,서울특별시 강남구 자곡로3길 21 상가3동 지2층 비207호 (자곡동 엘에이치강남힐스테이트),6374.0,강남호프,20220600000000.0,U,2021-12-06 0:09,기타,207775.5316,441014.8109,,1919795566,"[11, 4, 4, '0', '0', '0', '0', '0', 2, '0', '0', '0', '0', '0', '0']"
165,219,영업,,80.84,135998.0,서울특별시 강남구 대치동 935-28번지 석수빌딩 지상1층 101호,서울특별시 강남구 선릉로62길 29 지상1층 101호 (대치동 석수빌딩),6207.0,파이하우스,20200200000000.0,U,2020-02-19 2:40,까페,204788.17,443970.296,까페,36166424,"['0', 26, 3, '0', '0', 19, 7, '0', 10, '0', '0', '0', '0', '0', '0']"
166,220,영업,,135.83,135913.0,서울특별시 강남구 역삼동 662 ,서울특별시 강남구 테헤란로39길 68 지하1층 101호 102호 (역삼동),6138.0,군산집,20220300000000.0,I,2022-03-05 0:22,한식,203438.4717,444943.9012,한식,1541831623,"[36, 5, 3, 4, 2, 2, '0', '0', '0', '0', '0', '0', '0', 4, 3]"
167,221,영업,,284.28,135897.0,서울특별시 강남구 신사동 654-5번지 한조빌딩 지하1층 ,서울특별시 강남구 선릉로153길 13 (신사동한조빌딩 지하1층),6019.0,시카고,20130700000000.0,I,2018-08-31 23:59,경양식,203316.4245,446927.1159,경양식,32349117,"[92, 33, 4, 13, 2, 9, 9, 1, 14, 6, 3, '0', 3, 11, 25]"
168,222,영업,205489847,160.73,135818.0,서울특별시 강남구 논현동 83-18번지 1층 ,서울특별시 강남구 학동로37길 19 (논현동1층),6053.0,알펜,20180600000000.0,I,2018-08-31 23:59,경양식,202957.5702,446040.7255,경양식,11480504,"[11, '0', 3, '0', '0', '0', 1, '0', 1, 2, '0', '0', '0', '0', '0']"
169,223,영업,,120.88,135933.0,서울특별시 강남구 역삼동 823-16,서울특별시 강남구 논현로85길 70 지상1층 102호 1층중이층 (역삼동),6234.0,데일리 픽스,20220700000000.0,I,2021-12-06 23:03,외국음식전문점(인도태국등),202801.2939,443952.3356,,1912493531,"[23, 5, '0', '0', '0', 6, 12, 1, '0', 2, '0', '0', '0', 13, 3]"
170,224,영업,,33.3,135826.0,서울특별시 강남구 논현동 192-3 프라임아파트 ,서울특별시 강남구 논현로113길 5 지상1층 103-1호 (논현동 프라임아파트),6122.0,우드베어,20200900000000.0,U,2020-09-26 2:40,기타,202833.2021,445106.793,기타,1316979125,"['0', 6, 5, '0', '0', 5, 3, '0', 2, '0', '0', '0', '0', '0', '0']"
171,225,영업,205545917,57.67,135928.0,서울특별시 강남구 역삼동 779-9번지 ,서울특별시 강남구 언주로 313 (역삼동),6229.0,일미식당,20040400000000.0,I,2018-08-31 23:59,한식,203963.3255,443717.7394,한식,1006700279,"[4, 1, 4, 3, 1, '0', '0', '0', '0', '0', '0', '0', 1, '0', '0']"
172,226,영업,,87.75,135897.0,서울특별시 강남구 신사동 652-11,서울특별시 강남구 도산대로49길 6-10 지상2층 (신사동),6019.0,바 스테인 BAR STAYIN,20220700000000.0,I,2021-12-06 23:02,기타,203284.2914,446817.642,,1730384491,"[7, 4, 1, '0', '0', 2, 7, '0', 3, '0', 2, '0', '0', '0', '0']"
173,228,영업,,233.01,135848.0,서울특별시 강남구 대치동 967-3 KM 빌딩 ,서울특별시 강남구 역삼로 552 KM 빌딩 지상1층 (대치동),6187.0,카페로쥬,20210100000000.0,U,2021-01-24 2:40,경양식,205544.5153,444693.9094,경양식,1785227909,"['0', 16, 7, '0', '0', 38, 50, '0', 16, '0', 3, '0', 6, '0', '0']"
174,230,영업,,51.68,135545.0,서울특별시 강남구 논현동 202-9번지 지하1층 101호,서울특별시 강남구 봉은사로 123 101호 (논현동지하1층),6120.0,하모니,20150100000000.0,I,2018-08-31 23:59,전통찻집,202334.8486,444827.0098,전통찻집,681355164,"['0', 36, '0', '0', '0', 5, '0', '0', '0', '0', '0', '0', '0', '0', '0']"
175,231,영업,02  34126721,171.1,135920.0,서울특별시 강남구 역삼동 721-3번지 지상1층 ,서울특별시 강남구 테헤란로38길 27 (역삼동지상1층),6222.0,촌빨,20180500000000.0,I,2018-08-31 23:59,한식,203712.4418,444284.7633,한식,21225046,"[22, 18, 10, 7, 2, 4, '0', 1, 2, 1, '0', '0', '0', 3, 5]"
176,232,영업,,213.23,135896.0,서울특별시 강남구 신사동 649-7 아크로스 빌딩,서울특별시 강남구 언주로164길 24 아크로스 빌딩 지상1층 (신사동),6020.0,티엠스마일(갓잇GODEAT),20220300000000.0,U,2021-12-02 21:00,외국음식전문점(인도태국등),203067.3007,447014.371,,1135036261,"[483, 119, 43, 70, 4, 117, 188, 38, 117, 33, 21, '0', 29, 96, 75]"
177,233,영업,02 5179766,105.0,135949.0,서울특별시 강남구 청담동 7-17번지 지상1층 ,서울특별시 강남구 삼성로 771 (청담동지상1층),6063.0,담미온,20171100000000.0,I,2018-08-31 23:59,한식,204129.7996,446787.7267,한식,1070818063,"[67, 20, 13, 13, 20, 15, '0', 1, 1, 1, '0', '0', 1, 6, 8]"
178,234,영업,02 5582986,81.14,135847.0,서울특별시 강남구 대치동 956-21 ,서울특별시 강남구 삼성로84길 32 (대치동),6184.0,어방참치,20200700000000.0,U,2020-07-25 2:40,일식,205252.7594,444853.8275,일식,12775755,"[50, 19, 23, 9, 1, 6, '0', 2, 2, 8, 1, '0', '0', 14, '0']"
179,236,영업,02 5080409,39.54,135842.0,서울특별시 강남구 대치동 974-1번지 ,서울특별시 강남구 삼성로 324 (대치동),6191.0,취화선,20141200000000.0,I,2018-08-31 23:59,중국식,205247.2803,444294.5912,중국식,34344781,"[16, 1, 3, 3, 1, '0', '0', '0', 1, 2, '0', '0', '0', '0', 1]"
180,237,영업,,469.18,135919.0,서울특별시 강남구 역삼동 708-16 능현오피스텔 ,서울특별시 강남구 선릉로89길 16 능현오피스텔 비101비102비103호 (역삼동),6212.0,서울옥,20210400000000.0,I,2021-04-24 0:22,한식,204158.1424,444580.9267,한식,1022720551,"[213, 52, 21, 32, 22, 48, 15, 3, 13, 26, 3, '0', 3, 46, 67]"
181,238,영업,02 4517157,99.21,135883.0,서울특별시 강남구 수서동 462-5번지 지상1층 ,서울특별시 강남구 광평로 232 (수서동지상1층),6362.0,수서골목냉면,20180300000000.0,I,2018-08-31 23:59,한식,208610.5371,442590.9045,한식,254441721,"[161, 43, 49, 28, 18, 41, 2, 1, 14, 7, '0', '0', 3, 28, 21]"
182,239,영업,02  517 4654,138.1,135890.0,서울특별시 강남구 신사동 561-19 ,서울특별시 강남구 도산대로 153 지상12층 (신사동),6037.0,아이뽀유(I PHO U),20200800000000.0,U,2020-08-15 2:40,외국음식전문점(인도태국등),202159.7495,446291.2772,외국음식전문점(인도태국등),1376511832,"[86, 19, 3, 18, 6, 16, 38, 9, 28, 2, 1, '0', 3, 29, 8]"
183,240,영업,,59.0,135964.0,서울특별시 강남구 개포동 1231-16 ,서울특별시 강남구 개포로20길 19 지상1층 (개포동),6307.0,개포차,20210700000000.0,U,2021-07-16 2:40,한식,204169.645,441719.34,한식,1207456246,"[16, 4, 4, '0', '0', '0', 1, '0', '0', '0', '0', '0', '0', '0', '0']"
184,241,영업,02  563 5350,75.8,135840.0,서울특별시 강남구 대치동 896-9번지 ,서울특별시 강남구 선릉로86길 28 2층 (대치동),6197.0,마담가토(Madam Gato),20150900000000.0,I,2018-08-31 23:59,경양식,204533.707,444597.7418,경양식,20313952,"['0', 2, '0', '0', '0', 2, '0', '0', '0', '0', 1, '0', '0', '0', '0']"
185,243,영업,,97.0,135840.0,서울특별시 강남구 대치동 896-47번지 ,서울특별시 강남구 선릉로86길 44-5 지상1층 (대치동),6197.0,수복방점,20190400000000.0,I,2019-04-13 2:20,한식,204672.8252,444616.1071,한식,1380620091,"[33, 18, 10, 11, 1, 7, 2, '0', 3, 6, 3, '0', 1, 11, 9]"
186,244,영업,,135.0,135816.0,서울특별시 강남구 논현동 66-3번지 ,서울특별시 강남구 논현로150길 8 1층 (논현동),6049.0,항차이,20180700000000.0,I,2018-08-31 23:59,중국식,202519.1522,446307.5685,중국식,36848790,"[31, 11, 5, 4, 6, 2, 1, 1, 5, 1, 2, '0', '0', 7, '0']"
187,245,영업,02 5636091,129.12,135881.0,서울특별시 강남구 삼성동 165-0번지 ,서울특별시 강남구 영동대로106길 38 (삼성동),6172.0,의정부부대찌개,20160100000000.0,I,2018-08-31 23:59,한식,205605.2353,445750.9801,한식,18594730,"[25, 7, 6, 4, 2, 1, 1, '0', '0', '0', 1, '0', '0', 4, 1]"
188,246,영업,,39.28,135816.0,서울특별시 강남구 논현동 67-25번지 ,서울특별시 강남구 논현로146길 13 지상1층 (논현동),6049.0,스시안,20180700000000.0,I,2018-08-31 23:59,일식,202596.6824,446232.7948,일식,1249610113,"[47, 20, 7, 2, 6, 13, '0', 2, 10, '0', '0', '0', '0', 12, '0']"
189,247,영업,02 5583384,56.1,135841.0,서울특별시 강남구 대치동 905-28번지 지상1층 ,서울특별시 강남구 역삼로 433 (대치동지상1층),6196.0,전주뷔페,20100500000000.0,I,2018-08-31 23:59,한식,204736.8823,444407.1184,한식,1029849247,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
190,248,영업,,41.8,135841.0,서울특별시 강남구 대치동 902 대치포스코더샵아파트 ,서울특별시 강남구 삼성로 417 상가동 지하1층 지10호 지11호 (대치동 대치포스코더샵아파트),6195.0,네네치킨 대치점,20220200000000.0,U,2022-03-02 2:40,호프/통닭,204974.0036,444639.6583,호프/통닭,1281641875,"[29, 4, 1, 3, '0', 1, '0', '0', 2, 1, '0', '0', '0', 1, '0']"
191,249,영업,02  515 8558,213.57,135896.0,서울특별시 강남구 신사동 646-5번지 지하1층 ,서울특별시 강남구 언주로168길 34 (신사동지하1층),6020.0,에이치큐(HQ),20140200000000.0,I,2018-08-31 23:59,경양식,203145.7992,447064.1698,경양식,288606286,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
192,250,영업,02  545 0454,90.0,135948.0,서울특별시 강남구 청담동 3-10번지 ,서울특별시 강남구 선릉로148길 43 6층 (청담동),6062.0,키친노메뉴,20180900000000.0,U,2018-09-21 23:59,경양식,203732.8957,446755.1642,경양식,1435506593,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
193,251,영업,,92.5,135887.0,서울특별시 강남구 신사동 511-11번지 ,서울특별시 강남구 강남대로154길 25 지상1층 (신사동),6035.0,순정족발,20151000000000.0,I,2018-08-31 23:59,한식,201792.1968,446209.9526,한식,37301609,"[48, 27, 13, 11, 1, 8, 1, '0', 6, 9, 3, '0', '0', 17, 2]"
194,252,영업,,130.8,135878.0,서울특별시 강남구 삼성동 153-1 하영빌딩 ,서울특별시 강남구 삼성로104길 24 하영빌딩 지하1층 (삼성동),6166.0,솔트9,20211200000000.0,I,2021-12-18 0:22,한식,204943.0485,445437.8086,한식,1447487711,"[17, 14, '0', 3, '0', 2, 9, 7, 15, '0', 3, '0', '0', 17, '0']"
195,253,영업,02 5559567,363.63,135840.0,서울특별시 강남구 대치동 891-28번지 지하1층B101호B102호B103호B106호 ,서울특별시 강남구 삼성로85길 38 (대치동지하1층B101호B102호B103호B106호),6194.0,고메고매,20041000000000.0,I,2018-08-31 23:59,한식,204723.4938,444704.5183,한식,11587873,"[52, 7, 10, 6, 1, 5, '0', 2, 3, 10, '0', '0', '0', 10, 12]"
196,257,영업,02 5015487,654.25,135502.0,서울특별시 강남구 대치동 995-14 지상1층,서울특별시 강남구 테헤란로 606 (대치동지상1층),6174.0,코너스톤,20220800000000.0,U,2021-12-07 23:04,경양식,205601.904,445151.5095,,640975214,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
197,258,영업,,48.56,135838.0,서울특별시 강남구 대치동 628번지 지상1층6호 ,서울특별시 강남구 남부순환로 2915 지상1층 6호 (대치동 지상),6280.0,추억의 오뎅바,20130700000000.0,I,2018-08-31 23:59,통닭(치킨),205139.2062,443414.5384,통닭(치킨),1001488285,"[6, 1, 2, '0', '0', '0', '0', '0', 3, '0', '0', '0', '0', '0', '0']"
198,259,영업,02 5669947,56.96,135921.0,서울특별시 강남구 역삼동 730-9번지 ,서울특별시 강남구 역삼로37길 14 (역삼동),6225.0,서울식당,20190600000000.0,U,2019-06-12 2:40,한식,203731.3431,444073.6492,한식,18591095,"[33, 14, 12, 4, 8, 2, 1, '0', 2, '0', '0', '0', '0', 2, 1]"
199,260,영업,02 4458516,78.0,135939.0,서울특별시 강남구 개포동 14-1번지 대청프라자 121호122호122-1호 ,서울특별시 강남구 개포로109길 34 지하1층 121122122-1호 (개포동 대청프라자),6336.0,대청감자탕,20120500000000.0,I,2018-08-31 23:59,한식,206794.1448,443559.6179,한식,18419653,"[27, 7, 5, 9, 6, 3, '0', 2, 2, 3, 1, '0', 2, 4, 4]"
200,262,영업,,55.0,135917.0,서울특별시 강남구 역삼동 699번지 ,서울특별시 강남구 봉은사로44길 64 지하1층 (역삼동),6147.0,고섭,20190400000000.0,U,2019-04-24 2:40,한식,203690.8756,444803.8717,한식,37445566,"[9, 7, 5, '0', '0', 1, 2, '0', 4, '0', 3, '0', '0', '0', '0']"
201,264,영업,,145.5,135954.0,서울특별시 강남구 청담동 88-6번지 지상1층 ,서울특별시 강남구 도산대로55길 18 지상1층 (청담동),6014.0,빈체로 파스타,20180800000000.0,I,2018-08-31 23:59,경양식,203516.5729,446934.4142,경양식,429763521,"[238, 64, 129, 63, 16, 15, 5, 9, 18, 7, 2, '0', 13, 60, 13]"
202,265,영업,,50.41,135928.0,서울특별시 강남구 역삼동 773-8번지 ,서울특별시 강남구 언주로 323 1층 103호 (역삼동),6226.0,미담숯불바베큐,20200300000000.0,U,2020-03-08 2:40,한식,203915.7141,443839.4275,한식,1754366245,"[18, 4, 1, '0', '0', 2, '0', '0', '0', 2, 2, '0', '0', '0', '0']"
203,266,영업,,72.09,135500.0,서울특별시 강남구 대치동 1019-12번지 ,서울특별시 강남구 삼성로 229 (대치동),6279.0,방이샤브칼국수,20151100000000.0,I,2018-08-31 23:59,분식,205336.355,443934.37,분식,20661560,"[31, 9, 7, 9, 2, 5, 1, '0', '0', '0', '0', '0', '0', 12, 2]"
204,267,영업,25404142,122.06,135951.0,서울특별시 강남구 청담동 46-9번지 ,서울특별시 강남구 학동로 441 지하1층 (청담동),6068.0,자담치킨 강남청담점,20200500000000.0,U,2020-05-16 2:40,한식,204269.9534,446298.6509,한식,1518359531,"[31, 19, 9, 2, '0', 7, 3, 1, 6, 8, 1, '0', 2, 8, 11]"
205,269,영업,25484019,54.1,135864.0,서울특별시 강남구 삼성동 24-1번지 지상1층 ,서울특별시 강남구 삼성로119길 21 지상1층 (삼성동),6094.0,디저트랩,20160300000000.0,I,2018-08-31 23:59,기타,204332.6999,445937.6735,기타,12107143,"['0', 189, 73, '0', '0', 247, 431, '0', 203, '0', 122, '0', 26, '0', '0']"
206,273,영업,02  34435010,34.5,135819.0,서울특별시 강남구 논현동 94번지 ,서울특별시 강남구 도산대로 334 지상7층 (논현동),6055.0,스시현,20170500000000.0,I,2018-08-31 23:59,일식,203336.8215,446708.4039,일식,36960035,"[28, 13, 9, 5, 5, 1, '0', 2, 6, '0', '0', '0', '0', 10, 1]"
207,275,영업,,115.0,135888.0,서울특별시 강남구 신사동 524-1 ,서울특별시 강남구 강남대로162길 41-20 지상1층 (신사동),6028.0,스몰디쉬빅쇼,20210100000000.0,I,2021-01-13 0:23,경양식,201802.2403,446629.8284,경양식,1463782137,"[162, 42, 15, 22, 19, 60, 76, 9, 100, 1, 14, '0', 1, 41, 18]"
208,279,영업,,24.3,135825.0,서울특별시 강남구 논현동 161번지 ,서울특별시 강남구 강남대로124길 20 1층 105호 (논현동),6114.0,현대순대국,20160400000000.0,I,2018-08-31 23:59,한식,202073.0657,445204.9412,한식,19882368,"[168, 28, 24, 26, 29, 4, 1, 1, 13, 4, 1, '0', 1, 30, 4]"
209,280,영업,,129.72,135915.0,서울특별시 강남구 역삼동 676 센터필드 ,서울특별시 강남구 테헤란로 231 센터필드 지하2층 WB51호 (역삼동),6142.0,파이어벨 디어고메,20210600000000.0,I,2021-06-27 0:23,경양식,203599.0628,444556.0623,경양식,1619997362,"[164, 27, 4, 12, 17, 47, 32, 9, 25, 1, 11, '0', 6, 36, 22]"
210,281,영업,,50.22,135878.0,서울특별시 강남구 삼성동 152-2 ,서울특별시 강남구 테헤란로81길 62-1 지상1층 (삼성동),6166.0,비마이플라워,20211100000000.0,I,2021-11-06 0:22,기타,204861.2804,445389.3978,기타,1837613465,"['0', 10, 3, '0', '0', 6, 8, '0', 2, '0', '0', '0', 1, '0', '0']"
211,282,영업,,146.1,135893.0,서울특별시 강남구 신사동 588-9 지상1층 ,서울특별시 강남구 논현로152길 34 (신사동지상1층),6026.0,강남면옥,20210100000000.0,U,2021-01-05 2:40,한식,202664.9537,446580.1748,한식,11845608,"[330, 44, 20, 31, 13, 36, 3, 13, 35, 14, 7, '0', 1, 42, 31]"
212,283,영업,,156.14,135896.0,서울특별시 강남구 신사동 636-18,서울특별시 강남구 압구정로42길 22 지상1층 (신사동),6017.0,크라이베이비,20220700000000.0,U,2021-12-07 0:07,경양식,203016.6743,447249.8219,,1544029037,"['0', 3, 1, '0', '0', 1, 6, '0', 2, '0', 2, '0', '0', '0', '0']"
213,284,영업,,97.89,135821.0,서울특별시 강남구 논현동 114-11번지 ,서울특별시 강남구 언주로134길 9 2층 (논현동),6058.0,강남불백,20190900000000.0,I,2019-09-11 2:22,한식,203146.1156,446065.2108,한식,35964491,"[72, 14, 22, 22, 26, 4, '0', '0', 3, 1, '0', '0', '0', 5, 8]"
214,287,영업,02 5382676,146.94,135878.0,서울특별시 강남구 삼성동 152-55번지 지하1층 ,서울특별시 강남구 삼성로104길 18 (삼성동지하1층),6166.0,아미고,20100900000000.0,I,2018-08-31 23:59,경양식,204903.9542,445422.0103,경양식,37830063,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
215,289,영업,,145.0,135879.0,서울특별시 강남구 삼성동 156-7 ,서울특별시 강남구 삼성로96길 7 지상1층 (삼성동),6167.0,마초갈비,20210400000000.0,I,2021-04-17 0:22,한식,204912.495,445189.5931,한식,1355523450,"[249, 76, 78, 65, 5, 36, 6, 5, 26, 75, 6, '0', 2, 55, 74]"
216,290,영업,,49.0,135501.0,서울특별시 강남구 대치동 994-8번지 ,서울특별시 강남구 영동대로 221 지하1층 (대치동),6283.0,삼대족발,20190300000000.0,I,2019-03-14 2:21,한식,205949.3943,444056.7429,한식,1404804438,"[42, 8, 2, 4, 3, 2, '0', '0', 1, 3, '0', '0', '0', 5, 1]"
217,293,영업,5469599,143.79,,,서울특별시 강남구 압구정로79길 6 2층 (청담동),6011.0,이집밥상,20210600000000.0,U,2021-06-17 2:40,한식,204135.5193,446965.2734,한식,12984690,"['0', '0', 1, '0', '0', '0', '0', '0', '0', '0', 1, '0', '0', '0', '0']"
218,294,영업,,117.84,135950.0,서울특별시 강남구 청담동 31-21 지하1층 ,서울특별시 강남구 학동로77길 32 지하1층 (청담동),6067.0,꽃보다 황태,20200600000000.0,U,2020-07-01 2:40,한식,204219.057,446499.8705,한식,805454804,"[58, 25, 12, 11, 11, 7, 2, 1, 7, 3, 3, '0', 3, 8, 10]"
219,295,영업,02 5584607,98.04,135847.0,서울특별시 강남구 대치동 956-20번지 ,서울특별시 강남구 삼성로84길 30 (대치동),6184.0,청석골,20011200000000.0,I,2018-08-31 23:59,한식,205237.8404,444847.9075,한식,31402971,"[71, 10, 21, 9, 10, 3, '0', '0', '0', 1, '0', '0', '0', 7, '0']"
220,296,영업,02  508 2741,106.0,135925.0,서울특별시 강남구 역삼동 746-25번지 지상1 ,서울특별시 강남구 논현로75길 16 지상1층 (역삼동),6247.0,남도구들,20180500000000.0,I,2018-08-31 23:59,한식,203235.0221,443798.311,한식,19993631,"[25, 5, 8, 3, '0', '0', 1, 2, 3, 2, '0', '0', 1, 4, '0']"
221,299,영업,,35.04,135838.0,서울특별시 강남구 대치동 623번지 ,서울특별시 강남구 남부순환로 2921 지하1층 6263호 (대치동 남서울종합시장),6280.0,남서울반찬식당,20170800000000.0,I,2018-08-31 23:59,한식,205209.7471,443490.8173,한식,1843280573,"[2, '0', '0', '0', 1, '0', '0', 1, '0', '0', '0', '0', '0', '0', 1]"
222,300,영업,,213.55,135897.0,서울특별시 강남구 신사동 664-3번지 지상1층 ,서울특별시 강남구 선릉로161길 6 지상1층 (신사동),6018.0,킨,20180500000000.0,I,2018-08-31 23:59,일식,203455.6741,447216.5642,일식,35188523,"[13, 8, 2, 3, 1, 3, 1, 4, 2, 4, 1, '0', '0', 6, 2]"
223,301,영업,,129.32,135897.0,서울특별시 강남구 신사동 657-17 ,서울특별시 강남구 선릉로155길 26 지하1층 (신사동),6018.0,거북썬블랙,20211100000000.0,U,2021-11-11 2:40,경양식,203252.4898,447060.3607,경양식,1402642230,"['0', 6, 2, '0', '0', 4, 5, '0', 2, 3, 2, '0', '0', '0', '0']"
224,302,영업,,38.22,135859.0,서울특별시 강남구 도곡동 902-2,서울특별시 강남구 남부순환로363길 16 지상1층 103호 (도곡동),6269.0,샐러디치 오도씨 강남1호점,20220600000000.0,I,2021-12-05 23:02,기타,203304.6845,442693.0391,,1376829983,"[7, 6, 3, 2, 5, 5, '0', '0', '0', '0', '0', '0', '0', 8, '0']"
225,304,영업,,19.71,135958.0,서울특별시 강남구 청담동 134-20번지 ,서울특별시 강남구 학동로101길 26 지하1층 B61-1호 (청담동 청담삼익상가 ),6077.0,도시락 키친,20130600000000.0,I,2018-08-31 23:59,김밥(도시락),205034.1584,446675.9324,김밥(도시락),34857100,"[2, 1, 2, 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', 1, '0']"
226,305,영업,,60.89,135924.0,서울특별시 강남구 역삼동 739-8 ,서울특별시 강남구 논현로85길 29 지상2층 202호 (역삼동),6237.0,하루엔소쿠 역삼점,20211000000000.0,U,2021-10-28 2:40,분식,203089.668,444036.2574,분식,1695120994,"[77, 17, 15, 6, 22, 18, 3, 1, '0', 1, '0', '0', 4, 10, 6]"
227,307,영업,,109.37,135887.0,서울특별시 강남구 신사동 502-1 비율라빌딩 ,서울특별시 강남구 강남대로 628 비율라빌딩 지상1층 A호 (신사동),6035.0,신사연탄불고기,20220200000000.0,I,2022-02-16 0:22,식육(숯불구이),201653.2075,446184.4291,식육(숯불구이),1148861772,"[18, 8, 11, 6, 1, 1, 8, '0', 3, 9, 8, '0', 1, 1, 11]"
228,308,영업,,45.0,135915.0,서울특별시 강남구 역삼동 673,서울특별시 강남구 언주로97길 27 지하1층 (역삼동),6139.0,사람이앤디,20220700000000.0,U,2021-12-06 22:09,한식,203395.2956,444734.0226,,1174001009,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
